,psu,hhld,sn,abs_sex,abs_age,abs_relhh,abs_edulvl,abs_rsn,abs_nummonth,abs_living,l10_1digit,l10_nsco
4904,1446,2,2,Female,23,Daughter-in-law,Class 12 and Intermediate,1,84,Kathmandu,C,2221
4905,1446,2,3,Female,20,Son/Daughter,Class 12 and Intermediate,3,12,Kathmandu,9,9999
4906,1446,2,4,Male,18,Son/Daughter,SLC and equiv.,3,12,Kathmandu,9,9999
4907,1446,10,1,Male,18,Spouse,SLC and equiv.,1,420,United Kingdom,F,5414
4908,1446,14,1,Male,37,Spouse,Literate (Levelless),1,96,Qatar,0,0
4909,1446,14,2,Male,18,Son/Daughter,SLC and equiv.,3,8,Kaski,9,9999
4910,1446,7,1,Male,32,Spouse,Class 8,1,4,Saudi Arabia,0,0
4911,1446,12,1,Male,46,Spouse,Class 9,1,24,Saudi Arabia,F,5414
4912,1446,16,1,Male,22,Son/Daughter,Class 12 and Intermediate,1,24,Lamjung,E,4211
4913,1446,16,2,Male,16,Son/Daughter,SLC and equiv.,3,24,Chitawan,9,9999
4914,1446,19,1,Male,35,Spouse,Class 4,1,192,Saudi Arabia,0,0
4915,1446,19,2,Male,18,Son/Daughter,Class 5,1,108,Saudi Arabia,0,0
4916,1446,5,1,Male,20,Spouse,Class 9,1,156,Bara,A,310
4917,1446,20,1,Male,30,Spouse,Class 5,1,84,Saudi Arabia,0,0
4918,1446,20,2,Male,29,Other relatives,Class 9,1,36,Malaysia,0,0
4919,1446,20,3,Male,23,Other relatives,Class 7,1,36,United Arab Emirates,0,0
4920,1446,1,1,Male,24,Son/Daughter,Class 12 and Intermediate,1,1,Gorkha,0,0
4921,1446,1,2,Male,23,Son/Daughter,Class 12 and Intermediate,1,1,Gorkha,9,9999
4922,1446,15,1,Male,20,Son/Daughter,Class 12 and Intermediate,1,48,Solukhumbu,A,310
4923,1447,5,1,Male,34,Son/Daughter,Class 10,1,1,Chitawan,E,4214
4924,1447,5,2,Female,30,Daughter-in-law,Class 8,2,1,Chitawan,G,6121
4925,1447,5,3,Male,13,Grand son/daughter,Class 7,5,1,Chitawan,0,0
4926,1447,5,4,Male,9,Grand son/daughter,Class 3,5,1,Chitawan,,NA
4927,1447,17,1,Male,39,Spouse,Class 10,4,2,United Arab Emirates,F,5153
4928,1447,14,1,Male,28,Spouse,Class 9,1,144,India,H,7234
4929,1447,14,2,Female,12,Son/Daughter,Class 9,3,1,Kathmandu,0,0
4930,1447,8,1,Male,18,Spouse,Class 5,4,396,India,F,5414
4931,1447,3,1,Male,35,Spouse,SLC and equiv.,1,120,India,0,0
4932,1447,20,1,Male,20,Son/Daughter,Class 7,1,24,Qatar,0,0
4933,1447,7,1,Male,25,Spouse,Class 6,1,12,Saudi Arabia,0,0
4934,1447,16,1,Male,23,Son/Daughter,Class 8,4,3,Kathmandu,0,0
4935,1447,18,1,Male,18,Son/Daughter,Class 8,1,108,Kathmandu,F,5412
4936,1447,6,1,Male,20,Spouse,Class 8,1,180,Saudi Arabia,F,5131
4937,1447,10,1,Male,38,Spouse,Class 9,1,8,Kathmandu,F,5414
4938,1447,13,1,Male,39,Spouse,Class 12 and Intermediate,1,10,United Arab Emirates,F,5111
4939,1448,8,1,Male,18,Son/Daughter,Class 12 and Intermediate,1,24,Kathmandu,F,5412
4940,1448,5,1,Male,29,Son/Daughter,Master Level and above,1,60,Kathmandu,E,4313
4941,1448,5,2,Female,26,Daughter-in-law,Class 12 and Intermediate,3,12,Kathmandu,0,0
4942,1448,5,3,Male,24,Son/Daughter,Bachelor Level and equiv.,1,1,Sarlahi,E,4226
4943,1448,9,1,Male,20,Son/Daughter,Class 12 and Intermediate,4,3,Chitawan,0,0
4944,1448,15,1,Male,43,Spouse,SLC and equiv.,4,84,United Arab Emirates,0,0
4945,1448,12,1,Male,35,Son/Daughter,Class 10,1,10,Malaysia,F,5414
4946,1448,3,1,Male,18,Son/Daughter,Class 10,1,264,Kathmandu,F,5412
4947,1448,3,2,Female,37,Daughter-in-law,Class 8,5,120,Kathmandu,9,9999
4948,1448,3,3,Male,16,Grand son/daughter,SLC and equiv.,3,120,Kathmandu,9,9999
4949,1448,3,4,Male,5,Grand son/daughter,Class 1,3,120,Kathmandu,9,9999
4950,1448,3,5,Male,18,Son/Daughter,SLC and equiv.,1,96,Kathmandu,A,310
4951,1448,3,6,Female,24,Daughter-in-law,Class 12 and Intermediate,5,12,Kathmandu,9,9999
4952,1448,6,1,Male,39,Spouse,SLC and equiv.,1,48,United Arab Emirates,0,0
4953,1448,6,2,Male,18,Son/Daughter,SLC and equiv.,3,7,Kathmandu,9,9999
4954,1448,4,1,Male,27,Son/Daughter,Class 10,1,12,Rupandehi,F,5120
4955,1448,4,2,Female,26,Daughter-in-law,Class 12 and Intermediate,5,24,Rupandehi,9,9999
4956,1448,4,3,Female,1,Grand son/daughter,NA,5,24,Rupandehi,,NA
4957,1448,4,4,Female,0,Son/Daughter,NA,5,3,Kathmandu,,NA
4958,1448,4,5,Male,16,Son/Daughter,SLC and equiv.,3,96,Kathmandu,9,9999
4959,1448,16,1,Male,37,Son/Daughter,Bachelor Level and equiv.,1,60,Ilam,C,2142
4960,1448,16,2,Female,21,Daughter-in-law,Class 12 and Intermediate,1,36,Kathmandu,D,3221
4961,1448,16,3,Male,28,Son/Daughter,Class 12 and Intermediate,1,36,Dolakha,D,3112
4962,1448,16,4,Male,0,Grand son/daughter,NA,5,0,Kathmandu,,NA
4963,1448,11,1,Male,42,Spouse,Class 12 and Intermediate,2,24,Kathmandu,B,1411
4964,1448,11,2,Male,9,Son/Daughter,Class 2,3,48,Kaski,9,9999
4965,1448,7,1,Male,29,Son/Daughter,Master Level and above,1,108,Kathmandu,0,0
4966,1448,7,2,Female,32,Daughter-in-law,Class 12 and Intermediate,5,48,Kathmandu,9,9999
4967,1448,7,3,Female,5,Grand son/daughter,Nursery/LKG/UKG,5,48,Kathmandu,,NA
4968,1448,7,4,Male,2,Grand son/daughter,NA,5,48,Kathmandu,,NA
4969,1449,6,1,Male,28,Son/Daughter,Class 4,1,48,Qatar,0,0
4970,1449,9,1,Male,41,Spouse,Class 3,1,84,Saudi Arabia,J,9112
4971,1449,19,1,Male,45,Spouse,Class 8,1,36,Saudi Arabia,0,0
4972,1449,19,2,Male,26,Son/Daughter,Class 10,1,3,Malaysia,0,0
4973,1449,19,3,Male,22,Son/Daughter,Class 7,1,1,Bahrain,0,0
4974,1449,3,1,Male,34,Son/Daughter,Class 10,1,48,Qatar,0,0
4975,1449,3,2,Male,32,Son/Daughter,Class 10,1,24,United Arab Emirates,0,0
4976,1449,18,1,Male,5,Son/Daughter,Illiterate,3,96,Kaski,9,9999
4977,1449,18,2,Female,13,Son/Daughter,Class 2,3,24,Kaski,9,9999
4978,1449,7,1,Male,24,Spouse,Class 5,1,36,India,0,0
4979,1449,20,1,Male,16,Son/Daughter,SLC and equiv.,3,24,Kaski,9,9999
4980,1449,20,2,Male,16,Son/Daughter,SLC and equiv.,3,60,Kaski,9,9999
4981,1449,13,1,Male,34,Spouse,SLC and equiv.,1,72,Qatar,F,5120
4982,1449,8,1,Male,22,Spouse,Class 7,1,96,Kuwait,F,5120
4983,1449,14,1,Male,24,Spouse,Class 10,1,96,Saudi Arabia,I,8331
4984,1449,2,1,Female,16,Son/Daughter,SLC and equiv.,3,12,Germany,9,9999
4985,1449,2,2,Male,18,Son/Daughter,SLC and equiv.,1,24,Lamjung,A,310
4986,1449,2,3,Male,16,Son/Daughter,SLC and equiv.,3,24,Kathmandu,9,9999
4987,1449,2,4,Male,14,Son/Daughter,Class 8,3,12,Kathmandu,9,9999
4988,1449,5,1,Male,22,Spouse,Class 10,1,48,Qatar,0,0
4989,1449,4,1,Female,19,Son/Daughter,SLC and equiv.,3,168,Chitawan,0,0
4990,1449,4,2,Female,19,Son/Daughter,SLC and equiv.,3,84,Kaski,D,3221
4991,1449,10,1,Male,31,Spouse,Class 2,1,84,Saudi Arabia,0,0
4992,1449,16,1,Male,22,Son/Daughter,Class 9,1,60,Saudi Arabia,0,0
4993,1450,2,1,Male,30,Spouse,SLC and equiv.,1,2,India,A,310
4994,1450,10,1,Male,45,Son/Daughter,SLC and equiv.,1,2,Hong Kong,A,310
4995,1450,10,2,Female,42,Daughter-in-law,Class 9,5,9,Hong Kong,9,9999
4996,1450,10,3,Female,20,Grand son/daughter,Class 12 and Intermediate,3,6,Hong Kong,9,9999
4997,1450,10,4,Male,11,Grand son/daughter,Class 5,5,6,Hong Kong,9,9999
4998,1450,10,5,Male,38,Son/Daughter,Bachelor Level and equiv.,1,6,Hong Kong,A,310
4999,1450,10,6,Female,35,Daughter-in-law,Class 12 and Intermediate,5,4,Hong Kong,9,9999
5000,1450,10,7,Male,3,Grand son/daughter,NA,5,4,Hong Kong,,NA
5001,1450,14,1,Male,39,Spouse,Class 10,1,9,Qatar,J,9333
5002,1450,14,2,Female,17,Son/Daughter,Class 12 and Intermediate,3,1,Kaski,9,9999
5003,1450,17,1,Male,39,Son/Daughter,Class 12 and Intermediate,1,1,Mustang,A,310
5004,1450,6,1,Female,23,Son/Daughter,Bachelor Level and equiv.,3,1,Kathmandu,9,9999
5005,1450,3,1,Male,31,Spouse,Class 3,1,24,Qatar,J,9313
5006,1451,17,1,Male,24,Son/Daughter,SLC and equiv.,4,24,United Arab Emirates,0,0
5007,1451,17,2,Male,23,Son/Daughter,Class 12 and Intermediate,1,12,Tanahu,A,310
5008,1451,5,1,Male,23,Son/Daughter,SLC and equiv.,4,7,India,F,5120
5009,1451,20,1,Male,18,Son/Daughter,Class 6,1,18,United Arab Emirates,0,0
5010,1451,6,1,Male,25,Brother/sister,Class 8,1,216,United Arab Emirates,0,0
5011,1451,1,1,Male,16,Son/Daughter,Class 8,4,180,Kaski,J,9214
5012,1451,1,2,Female,16,Daughter-in-law,Class 4,5,180,Kaski,9,9999
5013,1451,1,3,Male,1,Grand son/daughter,NA,5,180,Kaski,9,9999
5014,1451,1,4,Male,0,Grand son/daughter,NA,5,180,Kaski,9,9999
5015,1451,1,5,Female,0,Grand son/daughter,NA,5,180,Kaski,9,9999
5016,1451,1,6,Male,22,Son/Daughter,SLC and equiv.,4,72,Kaski,J,9214
5017,1451,1,7,Female,21,Daughter-in-law,Class 9,5,72,Kaski,9,9999
5018,1451,1,8,Male,20,Son/Daughter,Class 7,4,180,Kaski,0,0
5019,1451,1,9,Female,20,Daughter-in-law,Class 5,5,180,Kaski,H,7531
5020,1451,16,1,Male,29,Son/Daughter,SLC and equiv.,1,9,Qatar,0,0
5021,1451,18,1,Male,34,Spouse,Class 5,1,84,United Arab Emirates,0,0
5022,1451,12,1,Male,31,Spouse,Class 5,1,18,Saudi Arabia,H,7126
5023,1451,7,1,Male,25,Son/Daughter,Class 10,1,96,Saudi Arabia,0,0
5024,1451,10,1,Male,38,Other relatives,Class 10,1,120,Saudi Arabia,0,0
5025,1451,10,2,Male,21,Grand son/daughter,Bachelor Level and equiv.,1,24,India,A,310
5026,1451,2,1,Female,63,Spouse,Illiterate,5,24,Kaski,9,9999
5027,1451,2,2,Male,30,Son/Daughter,Class 6,1,24,Kaski,I,8331
5028,1451,2,3,Female,10,Grand son/daughter,Class 4,5,24,Kaski,9,9999
5029,1451,2,4,Female,7,Grand son/daughter,Class 2,5,24,Kaski,,NA
5030,1451,2,5,Male,5,Grand son/daughter,Nursery/LKG/UKG,5,24,Kaski,,NA
5031,1452,8,1,Male,44,Spouse,Class 5,4,24,Malaysia,H,7123
5032,1452,4,1,Male,26,Son/Daughter,Class 12 and Intermediate,4,132,United Arab Emirates,J,9333
5033,1452,6,1,Male,23,Son/Daughter,Class 8,1,264,India,A,310
5034,1452,6,2,Female,34,Daughter-in-law,Class 7,5,38,Tanahu,9,9999
5035,1452,6,3,Female,13,Grand son/daughter,Class 7,3,38,Tanahu,9,9999
5036,1452,6,4,Female,10,Grand son/daughter,Class 4,3,38,Tanahu,9,9999
5037,1452,6,5,Female,6,Grand son/daughter,Class 1,3,38,Tanahu,,NA
5038,1452,12,1,Male,30,Son/Daughter,Class 8,1,24,Qatar,0,0
5039,1452,12,2,Female,18,Daughter-in-law,Class 7,5,216,India,9,9999
5040,1452,12,3,Female,0,Son/Daughter,NA,5,216,India,9,9999
5041,1452,12,4,Female,0,Grand son/daughter,NA,5,180,India,9,9999
5042,1452,12,5,Male,0,Son/Daughter,NA,5,336,India,F,5221
5043,1452,12,6,Female,0,Daughter-in-law,NA,5,312,India,9,9999
5044,1452,12,7,Female,0,Grand son/daughter,NA,5,48,India,,NA
5045,1452,2,1,Male,21,Spouse,Class 5,1,72,United Arab Emirates,0,0
5046,1452,13,1,Male,28,Spouse,Class 8,1,24,Saudi Arabia,0,0
5047,1452,16,1,Male,29,Son/Daughter,Class 4,4,60,Kathmandu,F,5165
5048,1452,16,2,Female,23,Daughter-in-law,Class 7,5,24,Kathmandu,9,9999
5049,1452,10,1,Male,17,Spouse,Class 5,1,324,India,J,9333
5050,1452,14,1,Male,22,Son/Daughter,Class 7,1,24,Saudi Arabia,0,0
5051,1452,5,1,Male,25,Son/Daughter,Bachelor Level and equiv.,1,60,Qatar,D,3313
5052,1452,5,2,Female,20,Daughter-in-law,Class 12 and Intermediate,5,60,Chitawan,9,9999
5053,1452,17,1,Female,4,Son/Daughter,NA,5,120,Chitawan,9,9999
5054,1452,3,1,Male,19,Son/Daughter,Class 10,1,4,United Arab Emirates,0,0
5055,1452,3,2,Male,2,Son/Daughter,NA,5,2,Kathmandu,,NA
5056,1452,7,1,Male,18,Son/Daughter,Class 8,1,2,Tanahu,H,7313
5057,1452,7,2,Male,9,Son/Daughter,Class 3,3,1,Gorkha,,NA
5058,1453,17,1,Male,27,Daughter-in-law,Class 12 and Intermediate,4,24,United Arab Emirates,J,9333
5059,1453,3,1,Female,17,Son/Daughter,SLC and equiv.,1,60,Mustang,C,2221
5060,1453,3,2,Female,16,Son/Daughter,SLC and equiv.,3,1,Kaski,9,9999
5061,1453,3,3,Female,12,Son/Daughter,Class 6,3,36,Kaski,9,9999
5062,1453,19,1,Male,24,Daughter-in-law,Class 5,4,12,Saudi Arabia,J,9333
5063,1453,9,1,Male,16,Son/Daughter,Class 9,3,12,Tanahu,9,9999
5064,1453,15,1,Male,24,Son/Daughter,Class 12 and Intermediate,1,120,Kathmandu,C,2411
5065,1453,20,1,Male,35,Spouse,Class 6,1,24,Malaysia,0,0
5066,1453,7,1,Male,26,Spouse,Class 9,1,120,Saudi Arabia,I,8219
5067,1453,18,1,Male,31,Son/Daughter,Class 4,1,3,United Arab Emirates,J,9333
5068,1453,6,1,Male,18,Spouse,SLC and equiv.,1,312,Gorkha,A,210
5069,1453,6,2,Male,16,Son/Daughter,SLC and equiv.,3,12,Kathmandu,9,9999
5070,1453,16,1,Male,48,Spouse,SLC and equiv.,4,9,United Arab Emirates,0,0
5071,1453,8,1,Male,18,Spouse,Class 10,1,216,Sunsari,A,310
5072,1454,20,1,Male,28,Spouse,Class 8,1,60,Qatar,H,7126
5073,1454,17,1,Male,29,Son/Daughter,Master Level and above,1,120,Kaski,F,5414
5074,1454,17,2,Male,23,Son/Daughter,SLC and equiv.,1,96,Malaysia,0,0
5075,1454,3,1,Male,16,Son/Daughter,SLC and equiv.,3,168,Kathmandu,D,3112
5076,1454,3,2,Female,23,Daughter-in-law,Bachelor Level and equiv.,5,36,Kathmandu,9,9999
5077,1454,3,3,Female,0,Grand son/daughter,NA,5,5,Kathmandu,,NA
5078,1454,4,1,Male,29,Spouse,SLC and equiv.,1,13,Kuwait,0,0
5079,1454,10,1,Male,22,Other relatives,SLC and equiv.,1,96,United Arab Emirates,I,8322
5080,1454,11,1,Male,15,Son/Daughter,Class 9,3,48,Tanahu,9,9999
5081,1454,11,2,Male,31,Spouse,Bachelor Level and equiv.,1,108,Kathmandu,F,5222
5082,1454,16,1,Male,30,Son/Daughter,Bachelor Level and equiv.,1,2,Taiwan,E,4212
5083,1454,13,1,Male,44,Spouse,Class 10,1,36,Qatar,J,9214
5084,1454,8,1,Male,40,Spouse,Class 7,1,2,Kathmandu,J,9629
5085,1455,11,1,Male,20,Son/Daughter,Class 6,4,12,India,0,0
5086,1455,11,2,Male,16,Son/Daughter,Class 8,3,36,Tanahu,9,9999
5087,1455,16,1,Male,28,Son/Daughter,SLC and equiv.,4,12,United Arab Emirates,F,5414
5088,1455,9,1,Male,19,Son/Daughter,Class 8,4,48,Kaski,I,8332
5089,1455,2,1,Male,20,Spouse,SLC and equiv.,1,8,Qatar,F,5223
5090,1455,15,1,Male,22,Son/Daughter,SLC and equiv.,1,72,United Arab Emirates,0,0
5091,1455,20,1,Female,25,Daughter-in-law,SLC and equiv.,7,24,Lamjung,9,9999
5092,1455,20,2,Female,3,Grand son/daughter,NA,5,24,Lamjung,,NA
5093,1455,12,1,Female,19,Son/Daughter,Class 12 and Intermediate,3,24,India,9,9999
5094,1455,12,2,Female,18,Son/Daughter,SLC and equiv.,3,0,Chitawan,9,9999
5095,1455,13,1,Male,20,Son/Daughter,Class 3,4,60,Rupandehi,I,8331
5096,1455,13,2,Male,17,Father-in-law / mother-in-law,Class 4,4,12,Kaski,J,9122
5097,1455,14,1,Male,0,Son/Daughter,NA,5,432,India,I,8332
5098,1455,14,2,Female,37,Daughter-in-law,Class 10,5,6,India,9,9999
5099,1455,10,1,Female,26,Father-in-law / mother-in-law,Class 5,1,252,Kuwait,F,5151
5100,1456,8,1,Male,23,Spouse,Class 6,1,420,India,F,5414
5101,1456,8,2,Male,34,Son/Daughter,Class 6,1,5,United States of America,F,5120
5102,1456,3,1,Male,18,Son/Daughter,Class 12 and Intermediate,1,26,Kaski,A,310
5103,1456,13,1,Male,32,Spouse,Class 3,1,144,India,J,9333
5104,1456,11,1,Male,22,Son/Daughter,Class 12 and Intermediate,1,39,Malaysia,0,0
5105,1456,11,2,Male,8,Son/Daughter,Class 4,3,146,India,9,9999
5106,1456,10,1,Male,37,Spouse,Literate (Levelless),1,34,India,0,0
5107,1456,7,1,Male,28,Son/Daughter,SLC and equiv.,1,21,United Arab Emirates,F,5414
5108,1456,16,1,Male,36,Son/Daughter,Class 8,1,3,India,A,310
5109,1456,16,2,Male,27,Son/Daughter,SLC and equiv.,1,4,Kaski,9,9999
5110,1456,16,3,Male,24,Son/Daughter,Class 10,1,4,Malaysia,F,5222
5111,1456,12,1,Male,34,Other relatives,Class 10,1,5,Chitawan,A,310
5112,1456,4,1,Male,32,Spouse,SLC and equiv.,4,36,Malaysia,9,9999
5113,1456,19,1,Male,28,Son/Daughter,SLC and equiv.,1,17,Saudi Arabia,0,0
5114,1456,19,2,Female,18,Son/Daughter,Class 12 and Intermediate,3,3,Kaski,9,9999
5115,1457,8,1,Male,85,Father-in-law / mother-in-law,Literate (Levelless),7,120,Kaski,9,9999
5116,1457,8,2,Female,72,Father-in-law / mother-in-law,Illiterate,5,120,Kaski,9,9999
5117,1457,8,3,Male,23,Son/Daughter,Class 12 and Intermediate,3,60,Kaski,9,9999
5118,1457,8,4,Male,21,Son/Daughter,Class 12 and Intermediate,1,7,Hong Kong,A,310
5119,1457,8,5,Male,26,Son/Daughter,Class 12 and Intermediate,4,48,United Arab Emirates,F,5414
5120,1457,7,1,Male,21,Son/Daughter,SLC and equiv.,4,1,Kaski,J,9333
5121,1457,7,2,Female,20,Daughter-in-law,SLC and equiv.,5,12,Kaski,9,9999
5122,1457,9,1,Male,25,Son/Daughter,Class 7,4,40,Bahrain,J,9613
5123,1457,9,2,Male,17,Son/Daughter,Class 4,1,36,Kaski,H,7531
5124,1457,9,3,Male,22,Son/Daughter,Class 3,2,84,Kaski,H,7531
5125,1457,12,1,Male,12,Son/Daughter,Class 4,3,24,Syangja,9,9999
5126,1457,13,1,Male,24,Spouse,Class 5,1,36,Saudi Arabia,0,0
5127,1457,13,2,Female,16,Son/Daughter,SLC and equiv.,3,48,Kathmandu,9,9999
5128,1457,3,1,Male,32,Spouse,SLC and equiv.,1,8,India,0,0
5129,1457,3,2,Male,5,Son/Daughter,Illiterate,3,180,Palpa,9,9999
5130,1457,14,1,Male,18,Spouse,Class 8,1,72,India,F,5414
5131,1457,14,2,Male,7,Son/Daughter,Class 1,3,132,Syangja,9,9999
5132,1457,14,3,Male,3,Son/Daughter,NA,3,132,Syangja,9,9999
5133,1457,15,1,Male,15,Son/Daughter,Class 5,4,72,Syangja,I,8322
5134,1457,15,2,Male,16,Son/Daughter,Class 5,4,24,Syangja,J,9122
5135,1457,19,1,Male,10,Son/Daughter,Class 4,4,120,Kaski,H,7531
5136,1457,19,2,Male,21,Son/Daughter,Class 7,1,36,Malaysia,J,9214
5137,1457,10,1,Male,21,Spouse,Class 10,1,8,Saudi Arabia,0,0
5138,1457,17,1,Male,24,Grand son/daughter,Bachelor Level and equiv.,1,12,Maldives,F,5414
5139,1458,18,1,Male,17,Grand son/daughter,SLC and equiv.,3,3,Kaski,9,9999
5140,1458,18,2,Female,17,Grand son/daughter,Class 12 and Intermediate,3,24,Kaski,9,9999
5141,1458,1,1,Male,17,Son/Daughter,Class 8,1,35,Tanahu,H,7313
5142,1458,3,1,Male,20,Son/Daughter,Class 12 and Intermediate,4,36,United Arab Emirates,F,5223
5143,1458,3,2,Male,17,Son/Daughter,Class 12 and Intermediate,3,24,Kaski,9,9999
5144,1458,3,3,Male,16,Son/Daughter,Class 12 and Intermediate,3,12,Kaski,9,9999
5145,1458,12,1,Male,23,Spouse,Class 9,1,60,Qatar,J,9333
5146,1458,11,1,Male,32,Spouse,Class 10,1,96,United Arab Emirates,F,5131
5147,1458,17,1,Male,33,Spouse,SLC and equiv.,1,96,Qatar,0,0
5148,1458,13,1,Male,23,Son/Daughter,SLC and equiv.,1,48,Qatar,J,9321
5149,1458,13,2,Male,18,Son/Daughter,Class 12 and Intermediate,4,36,Parbat,E,4211
5150,1458,9,1,Male,18,Son/Daughter,Class 7,1,120,Maldives,0,0
5151,1458,15,1,Male,17,Son/Daughter,SLC and equiv.,3,60,Kaski,H,7513
5152,1458,15,2,Male,14,Son/Daughter,Class 8,4,24,Syangja,F,5112
5153,1458,14,1,Male,40,Spouse,SLC and equiv.,1,42,Qatar,H,7131
5154,1458,2,1,Male,28,Son/Daughter,Bachelor Level and equiv.,1,24,Lamjung,D,3112
5155,1459,7,1,Male,36,Spouse,Class 10,4,60,Gulmi,H,7113
5156,1459,15,1,Male,22,Son/Daughter,Class 12 and Intermediate,4,48,Malaysia,J,9333
5157,1459,15,2,Female,19,Son/Daughter,Class 12 and Intermediate,3,17,Japan,9,9999
5158,1459,16,1,Female,6,Son/Daughter,Illiterate,3,288,India,9,9999
5159,1459,1,1,Male,20,Son/Daughter,SLC and equiv.,3,76,Kathmandu,9,9999
5160,1459,8,1,Male,25,Spouse,Class 7,1,19,Qatar,J,9121
5161,1459,12,1,Male,31,Spouse,Class 7,1,16,United Arab Emirates,0,0
5162,1459,13,1,Male,28,Spouse,Class 7,1,18,Saudi Arabia,0,0
5163,1459,14,1,Male,42,Spouse,Class 3,1,14,India,I,8322
5164,1460,16,1,Male,18,Son/Daughter,Class 8,4,23,United Arab Emirates,0,0
5165,1460,7,1,Male,21,Son/Daughter,Class 7,4,3,India,J,9112
5166,1460,2,1,Male,20,Son/Daughter,SLC and equiv.,4,18,Qatar,J,9313
5167,1460,10,1,Male,24,Spouse,Class 5,4,72,Qatar,J,9112
5168,1460,12,1,Male,40,Son/Daughter,Class 9,4,24,India,J,9112
5169,1460,5,1,Male,25,Spouse,Class 5,1,300,India,0,0
5170,1460,5,2,Male,22,Son/Daughter,SLC and equiv.,1,60,Qatar,0,0
5171,1460,5,3,Female,13,Son/Daughter,Class 8,3,96,Syangja,C,2341
5172,1460,20,1,Male,24,Other relatives,Class 8,1,96,United Arab Emirates,F,5120
5173,1460,20,2,Male,24,Other relatives,Class 4,1,60,Qatar,I,8212
5174,1460,20,3,Male,22,Other relatives,Class 10,1,60,Saudi Arabia,J,9313
5175,1460,20,4,Male,18,Other relatives,Class 7,1,168,Doti,A,310
5176,1460,14,1,Male,24,Son/Daughter,Class 8,1,60,Saudi Arabia,F,5131
5177,1460,15,1,Male,21,Son/Daughter,Class 8,1,96,Saudi Arabia,0,0
5178,1460,19,1,Male,26,Son/Daughter,Class 6,4,96,Saudi Arabia,0,0
5179,1460,19,2,Male,22,Son/Daughter,Class 5,1,24,Qatar,0,0
5180,1460,11,1,Male,35,Spouse,Class 7,4,60,Malaysia,H,7532
5181,1460,13,1,Male,35,Son/Daughter,Class 5,4,1,Kuwait,0,0
5182,1460,17,1,Male,28,Brother/sister,Class 6,4,84,Saudi Arabia,J,9212
5183,1460,8,1,Male,32,Son/Daughter,Class 4,4,36,India,0,0
5184,1460,8,2,Male,19,Son/Daughter,Class 7,4,12,India,0,0
5185,1461,20,1,Male,34,Son/Daughter,Class 10,4,12,Saudi Arabia,I,8322
5186,1461,18,1,Male,20,Grand son/daughter,Class 12 and Intermediate,4,18,United Arab Emirates,J,9112
5187,1461,11,1,Male,18,Son/Daughter,SLC and equiv.,3,60,Kaski,9,9999
5188,1461,11,2,Male,14,Son/Daughter,Class 8,3,48,Kaski,9,9999
5189,1461,19,1,Male,29,Son/Daughter,Class 12 and Intermediate,1,96,Malaysia,0,0
5190,1461,14,1,Male,34,Son/Daughter,Master Level and above,1,12,Palpa,E,4120
5191,1461,14,2,Male,24,Son/Daughter,Master Level and above,1,96,Kaski,A,210
5192,1461,5,1,Male,23,Spouse,Class 3,1,372,India,F,5412
5193,1461,13,1,Male,21,Son/Daughter,Class 10,1,8,United Arab Emirates,0,0
5194,1461,17,1,Male,23,Son/Daughter,Class 8,1,108,Saudi Arabia,0,0
5195,1461,12,1,Male,29,Spouse,Class 10,4,132,United Arab Emirates,0,0
5196,1461,12,2,Female,16,Son/Daughter,SLC and equiv.,3,4,Kaski,9,9999
5197,1461,6,1,Male,26,Son/Daughter,Class 7,4,26,India,I,8322
5198,1461,10,1,Male,9,Brother/sister,Class 4,1,84,India,F,5120
5199,1461,8,1,Male,38,Father / mother,Class 2,1,36,Malaysia,0,0
5200,1462,14,1,Male,20,Son/Daughter,Class 12 and Intermediate,1,48,Kaski,F,5223
5201,1462,3,1,Male,55,Spouse,Class 3,1,60,Kaski,F,5414
5202,1462,3,2,Male,22,Son/Daughter,Class 12 and Intermediate,1,2,Qatar,J,9333
5203,1462,9,1,Female,22,Son/Daughter,Bachelor Level and equiv.,3,12,Kaski,9,9999
5204,1462,8,1,Male,36,Spouse,SLC and equiv.,1,120,United Arab Emirates,F,5414
5205,1462,1,1,Male,50,Spouse,SLC and equiv.,1,24,India,F,5414
5206,1462,1,2,Female,17,Son/Daughter,Class 12 and Intermediate,3,48,Kaski,9,9999
5207,1462,1,3,Male,18,Son/Daughter,Class 12 and Intermediate,3,12,Kaski,9,9999
5208,1462,1,4,Male,15,Son/Daughter,Class 9,3,12,Kaski,9,9999
5209,1462,7,1,Male,27,Spouse,Class 4,1,4,Saudi Arabia,I,8322
5210,1462,4,1,Male,49,Spouse,Class 8,1,3,Kaski,F,5120
5211,1462,4,2,Male,20,Son/Daughter,Class 12 and Intermediate,3,3,Kaski,9,9999
5212,1462,13,1,Male,14,Son/Daughter,SLC and equiv.,3,60,Kaski,9,9999
5213,1462,10,1,Male,26,Spouse,Class 9,1,144,Oman,F,5245
5214,1462,17,1,Male,21,Son/Daughter,SLC and equiv.,1,96,Rupandehi,F,5412
5215,1462,12,1,Male,29,Spouse,Class 10,1,120,Qatar,H,7127
5216,1462,5,1,Male,19,Son/Daughter,Class 12 and Intermediate,1,12,Kaski,A,310
5217,1462,5,2,Male,16,Son/Daughter,Class 12 and Intermediate,3,24,Kaski,9,9999
5218,1462,18,1,Male,17,Son/Daughter,Class 4,4,36,Kaski,F,5131
